,0,0,0,0,0,0
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 03:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 04:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 05:00:00,0.6,0.6,0.6,0.6,0.6,0.6
2025-01-01 06:00:00,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999
2025-01-01 07:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 08:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 09:00:00,0.4,0.4,0.4,0.4,0.4,0.4
2025-01-01 10:00:00,0.3,0.3,0.3,0.3,0.3,0.3
2025-01-01 11:00:00,1.0,1.0,1.0,1.0,1.0,1.0
2025-01-01 12:00:00,0.5,0.5,0.5,0.5,0.5,0.5
2025-01-01 13:00:00,1.0,1.0,1.0,1.0,1.0,1.0
2025-01-01 14:00:00,10.1,10.1,10.1,10.1,10.1,10.1
2025-01-01 15:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 16:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 19:00:00,14.8,14.8,14.8,14.8,14.8,14.8
2025-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 21:00:00,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001
2025-01-01 22:00:00,100.5,100.5,100.5,100.5,100.5,100.5
2025-01-01 23:00:00,70.1,70.1,70.1,70.1,70.1,70.1
2025-01-02 00:00:00,-25.5,-25.5,-25.5,-25.5,-25.5,-25.5
2025-01-02 01:00:00,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001,-15.600000000000001
2025-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 08:00:00,1215.3,1215.3,1215.3,1215.3,1215.3,1215.3
2025-01-02 09:00:00,1272.3,1272.3,1272.3,1272.3,1272.3,1272.3
2025-01-02 10:00:00,1263.5,1263.5,1263.5,1263.5,1263.5,1263.5
2025-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 12:00:00,-1159.5,-1159.5,-1159.5,-1159.5,-1159.5,-1159.5
2025-01-02 13:00:00,-1139.0,-1139.0,-1139.0,-1139.0,-1139.0,-1139.0
2025-01-02 14:00:00,1222.1,1222.1,1222.1,1222.1,1222.1,1222.1
2025-01-02 15:00:00,1301.1000000000001,1301.1000000000001,1301.1000000000001,1301.1000000000001,1301.1000000000001,1301.1000000000001
2025-01-02 16:00:00,1385.9,1385.9,1385.9,1385.9,1385.9,1385.9
2025-01-02 17:00:00,1528.7,1528.7,1528.7,1528.7,1528.7,1528.7
2025-01-02 18:00:00,1529.4,1529.4,1529.4,1529.4,1529.4,1529.4
2025-01-02 19:00:00,1391.5,1391.5,1391.5,1391.5,1391.5,1391.5
2025-01-02 20:00:00,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
2025-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02 23:00:00,-824.7,-824.7,-824.7,-824.7,-824.7,-824.7
2025-01-03 00:00:00,995.6,995.6,995.6,995.6,995.6,995.6
2025-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 04:00:00,-775.0,-775.0,-775.0,-775.0,-775.0,-775.0
2025-01-03 05:00:00,-798.8,-798.8,-798.8,-798.8,-798.8,-798.8
2025-01-03 06:00:00,835.6,835.6,835.6,835.6,835.6,835.6
2025-01-03 07:00:00,-784.3000000000001,-784.3000000000001,-784.3000000000001,-784.3000000000001,-784.3000000000001,-784.3000000000001
2025-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 09:00:00,-807.6,-807.6,-807.6,-807.6,-807.6,-807.6
2025-01-03 10:00:00,-776.4,-776.4,-776.4,-776.4,-776.4,-776.4
2025-01-03 11:00:00,-704.8000000000001,-704.8000000000001,-704.8000000000001,-704.8000000000001,-704.8000000000001,-704.8000000000001
2025-01-03 12:00:00,-699.4,-699.4,-699.4,-699.4,-699.4,-699.4
2025-01-03 13:00:00,-778.0,-778.0,-778.0,-778.0,-778.0,-778.0
2025-01-03 14:00:00,-788.1,-788.1,-788.1,-788.1,-788.1,-788.1
2025-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 16:00:00,1055.1000000000001,1055.1000000000001,1055.1000000000001,1055.1000000000001,1055.1000000000001,1055.1000000000001
2025-01-03 17:00:00,1166.6,1166.6,1166.6,1166.6,1166.6,1166.6
2025-01-03 18:00:00,1150.6,1150.6,1150.6,1150.6,1150.6,1150.6
2025-01-03 19:00:00,1149.1,1149.1,1149.1,1149.1,1149.1,1149.1
2025-01-03 20:00:00,1133.0,1133.0,1133.0,1133.0,1133.0,1133.0
2025-01-03 21:00:00,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0
2025-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 23:00:00,-885.6999999999999,-885.6999999999999,-885.6999999999999,-885.6999999999999,-885.6999999999999,-885.6999999999999
2025-01-04 00:00:00,-904.3000000000001,-904.3000000000001,-904.3000000000001,-904.3000000000001,-904.3000000000001,-904.3000000000001
2025-01-04 01:00:00,-902.9000000000001,-902.9000000000001,-902.9000000000001,-902.9000000000001,-902.9000000000001,-902.9000000000001
2025-01-04 02:00:00,-902.0,-902.0,-902.0,-902.0,-902.0,-902.0
2025-01-04 03:00:00,-915.1999999999999,-915.1999999999999,-915.1999999999999,-915.1999999999999,-915.1999999999999,-915.1999999999999
2025-01-04 04:00:00,-959.5,-959.5,-959.5,-959.5,-959.5,-959.5
2025-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 09:00:00,1307.5,1307.5,1307.5,1307.5,1307.5,1307.5
2025-01-04 10:00:00,1303.4,1303.4,1303.4,1303.4,1303.4,1303.4
2025-01-04 11:00:00,-1282.8999999999999,-1282.8999999999999,-1282.8999999999999,-1282.8999999999999,-1282.8999999999999,-1282.8999999999999
2025-01-04 12:00:00,1300.3,1300.3,1300.3,1300.3,1300.3,1300.3
2025-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 14:00:00,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0
2025-01-04 15:00:00,1387.2,1387.2,1387.2,1387.2,1387.2,1387.2
2025-01-04 16:00:00,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0
2025-01-04 17:00:00,1512.4,1512.4,1512.4,1512.4,1512.4,1512.4
2025-01-04 18:00:00,1438.5,1438.5,1438.5,1438.5,1438.5,1438.5
2025-01-04 19:00:00,1379.6000000000001,1379.6000000000001,1379.6000000000001,1379.6000000000001,1379.6000000000001,1379.6000000000001
2025-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04 23:00:00,-1094.8999999999999,-1094.8999999999999,-1094.8999999999999,-1094.8999999999999,-1094.8999999999999,-1094.8999999999999
2025-01-05 00:00:00,1138.4,1138.4,1138.4,1138.4,1138.4,1138.4
2025-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 02:00:00,-936.1,-936.1,-936.1,-936.1,-936.1,-936.1
2025-01-05 03:00:00,938.7,938.7,938.7,938.7,938.7,938.7
2025-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 05:00:00,-835.5,-835.5,-835.5,-835.5,-835.5,-835.5
2025-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 07:00:00,-825.3,-825.3,-825.3,-825.3,-825.3,-825.3
2025-01-05 08:00:00,840.5,840.5,840.5,840.5,840.5,840.5
2025-01-05 09:00:00,891.5,891.5,891.5,891.5,891.5,891.5
2025-01-05 10:00:00,-829.5,-829.5,-829.5,-829.5,-829.5,-829.5
2025-01-05 11:00:00,888.1999999999999,888.1999999999999,888.1999999999999,888.1999999999999,888.1999999999999,888.1999999999999
2025-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 15:00:00,-506.4,-506.4,-506.4,-506.4,-506.4,-506.4
2025-01-05 16:00:00,-499.09999999999997,-499.09999999999997,-499.09999999999997,-499.09999999999997,-499.09999999999997,-499.09999999999997
2025-01-05 17:00:00,663.0,663.0,663.0,663.0,663.0,663.0
2025-01-05 18:00:00,650.5,650.5,650.5,650.5,650.5,650.5
2025-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06 00:00:00,-275.2,-275.2,-275.2,-275.2,-275.2,-275.2
2025-01-06 01:00:00,-192.60000000000002,-192.60000000000002,-192.60000000000002,-192.60000000000002,-192.60000000000002,-192.60000000000002
2025-01-06 02:00:00,-113.5,-113.5,-113.5,-113.5,-113.5,-113.5
2025-01-06 03:00:00,-92.0,-92.0,-92.0,-92.0,-92.0,-92.0
2025-01-06 04:00:00,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2025-01-06 05:00:00,-148.1,-148.1,-148.1,-148.1,-148.1,-148.1
2025-01-06 06:00:00,-238.2,-238.2,-238.2,-238.2,-238.2,-238.2
2025-01-06 07:00:00,317.2,317.2,317.2,317.2,317.2,317.2
2025-01-06 08:00:00,413.7,413.7,413.7,413.7,413.7,413.7
2025-01-06 09:00:00,363.6,363.6,363.6,363.6,363.6,363.6
2025-01-06 10:00:00,346.9,346.9,346.9,346.9,346.9,346.9
2025-01-06 11:00:00,328.29999999999995,328.29999999999995,328.29999999999995,328.29999999999995,328.29999999999995,328.29999999999995
2025-01-06 12:00:00,312.8,312.8,312.8,312.8,312.8,312.8
2025-01-06 13:00:00,286.0,286.0,286.0,286.0,286.0,286.0
2025-01-06 14:00:00,-256.1,-256.1,-256.1,-256.1,-256.1,-256.1
2025-01-06 15:00:00,-263.2,-263.2,-263.2,-263.2,-263.2,-263.2
2025-01-06 16:00:00,-268.7,-268.7,-268.7,-268.7,-268.7,-268.7
2025-01-06 17:00:00,316.6,316.6,316.6,316.6,316.6,316.6
2025-01-06 18:00:00,315.79999999999995,315.79999999999995,315.79999999999995,315.79999999999995,315.79999999999995,315.79999999999995
2025-01-06 19:00:00,287.4,287.4,287.4,287.4,287.4,287.4
2025-01-06 20:00:00,-265.9,-265.9,-265.9,-265.9,-265.9,-265.9
2025-01-06 21:00:00,-138.2,-138.2,-138.2,-138.2,-138.2,-138.2
2025-01-06 22:00:00,269.40000000000003,269.40000000000003,269.40000000000003,269.40000000000003,269.40000000000003,269.40000000000003
2025-01-06 23:00:00,-129.9,-129.9,-129.9,-129.9,-129.9,-129.9
2025-01-07 00:00:00,-190.7,-190.7,-190.7,-190.7,-190.7,-190.7
2025-01-07 01:00:00,-87.10000000000001,-87.10000000000001,-87.10000000000001,-87.10000000000001,-87.10000000000001,-87.10000000000001
2025-01-07 02:00:00,-89.0,-89.0,-89.0,-89.0,-89.0,-89.0
2025-01-07 03:00:00,-50.099999999999994,-50.099999999999994,-50.099999999999994,-50.099999999999994,-50.099999999999994,-50.099999999999994
2025-01-07 04:00:00,-51.3,-51.3,-51.3,-51.3,-51.3,-51.3
2025-01-07 05:00:00,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0
2025-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07 07:00:00,768.3,768.3,768.3,768.3,768.3,768.3
2025-01-07 08:00:00,850.8,850.8,850.8,850.8,850.8,850.8
2025-01-07 09:00:00,842.4,842.4,842.4,842.4,842.4,842.4
2025-01-07 10:00:00,752.5,752.5,752.5,752.5,752.5,752.5
2025-01-07 11:00:00,-628.0,-628.0,-628.0,-628.0,-628.0,-628.0
2025-01-07 12:00:00,-624.4,-624.4,-624.4,-624.4,-624.4,-624.4
2025-01-07 13:00:00,-639.0,-639.0,-639.0,-639.0,-639.0,-639.0
2025-01-07 14:00:00,725.6,725.6,725.6,725.6,725.6,725.6
2025-01-07 15:00:00,781.1,781.1,781.1,781.1,781.1,781.1
2025-01-07 16:00:00,799.8000000000001,799.8000000000001,799.8000000000001,799.8000000000001,799.8000000000001,799.8000000000001
2025-01-07 17:00:00,960.3,960.3,960.3,960.3,960.3,960.3
2025-01-07 18:00:00,1011.1,1011.1,1011.1,1011.1,1011.1,1011.1
2025-01-07 19:00:00,862.0999999999999,862.0999999999999,862.0999999999999,862.0999999999999,862.0999999999999,862.0999999999999
2025-01-07 20:00:00,780.1,780.1,780.1,780.1,780.1,780.1
2025-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07 22:00:00,-724.5,-724.5,-724.5,-724.5,-724.5,-724.5
2025-01-07 23:00:00,-500.4,-500.4,-500.4,-500.4,-500.4,-500.4
2025-01-08 00:00:00,-710.5,-710.5,-710.5,-710.5,-710.5,-710.5
2025-01-08 01:00:00,-680.1,-680.1,-680.1,-680.1,-680.1,-680.1
2025-01-08 02:00:00,-633.4000000000001,-633.4000000000001,-633.4000000000001,-633.4000000000001,-633.4000000000001,-633.4000000000001
2025-01-08 03:00:00,-570.1,-570.1,-570.1,-570.1,-570.1,-570.1
2025-01-08 04:00:00,-662.9000000000001,-662.9000000000001,-662.9000000000001,-662.9000000000001,-662.9000000000001,-662.9000000000001
2025-01-08 05:00:00,-720.6999999999999,-720.6999999999999,-720.6999999999999,-720.6999999999999,-720.6999999999999,-720.6999999999999
2025-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08 07:00:00,1007.3000000000001,1007.3000000000001,1007.3000000000001,1007.3000000000001,1007.3000000000001,1007.3000000000001
2025-01-08 08:00:00,1282.2,1282.2,1282.2,1282.2,1282.2,1282.2
2025-01-08 09:00:00,1081.8000000000002,1081.8000000000002,1081.8000000000002,1081.8000000000002,1081.8000000000002,1081.8000000000002
2025-01-08 10:00:00,-946.5,-946.5,-946.5,-946.5,-946.5,-946.5
2025-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08 12:00:00,-899.9,-899.9,-899.9,-899.9,-899.9,-899.9
2025-01-08 13:00:00,-972.0,-972.0,-972.0,-972.0,-972.0,-972.0
2025-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08 15:00:00,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0
2025-01-08 16:00:00,1358.1999999999998,1358.1999999999998,1358.1999999999998,1358.1999999999998,1358.1999999999998,1358.1999999999998
2025-01-08 17:00:00,1554.6000000000001,1554.6000000000001,1554.6000000000001,1554.6000000000001,1554.6000000000001,1554.6000000000001
2025-01-08 18:00:00,1492.3,1492.3,1492.3,1492.3,1492.3,1492.3
2025-01-08 19:00:00,1464.8,1464.8,1464.8,1464.8,1464.8,1464.8
2025-01-08 20:00:00,1368.6000000000001,1368.6000000000001,1368.6000000000001,1368.6000000000001,1368.6000000000001,1368.6000000000001
2025-01-08 21:00:00,1278.6,1278.6,1278.6,1278.6,1278.6,1278.6
2025-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-08 23:00:00,-1035.9,-1035.9,-1035.9,-1035.9,-1035.9,-1035.9
2025-01-09 00:00:00,-1014.4,-1014.4,-1014.4,-1014.4,-1014.4,-1014.4
2025-01-09 01:00:00,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
2025-01-09 02:00:00,-987.6999999999999,-987.6999999999999,-987.6999999999999,-987.6999999999999,-987.6999999999999,-987.6999999999999
2025-01-09 03:00:00,-952.2,-952.2,-952.2,-952.2,-952.2,-952.2
2025-01-09 04:00:00,-982.8,-982.8,-982.8,-982.8,-982.8,-982.8
2025-01-09 05:00:00,-1026.5,-1026.5,-1026.5,-1026.5,-1026.5,-1026.5
2025-01-09 06:00:00,1335.3999999999999,1335.3999999999999,1335.3999999999999,1335.3999999999999,1335.3999999999999,1335.3999999999999
2025-01-09 07:00:00,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0
2025-01-09 08:00:00,1648.8,1648.8,1648.8,1648.8,1648.8,1648.8
2025-01-09 09:00:00,1561.5,1561.5,1561.5,1561.5,1561.5,1561.5
2025-01-09 10:00:00,1476.3999999999999,1476.3999999999999,1476.3999999999999,1476.3999999999999,1476.3999999999999,1476.3999999999999
2025-01-09 11:00:00,1402.1000000000001,1402.1000000000001,1402.1000000000001,1402.1000000000001,1402.1000000000001,1402.1000000000001
2025-01-09 12:00:00,1281.8000000000002,1281.8000000000002,1281.8000000000002,1281.8000000000002,1281.8000000000002,1281.8000000000002
2025-01-09 13:00:00,-1211.5,-1211.5,-1211.5,-1211.5,-1211.5,-1211.5
2025-01-09 14:00:00,-1239.5,-1239.5,-1239.5,-1239.5,-1239.5,-1239.5
2025-01-09 15:00:00,1275.3,1275.3,1275.3,1275.3,1275.3,1275.3
2025-01-09 16:00:00,-1237.5,-1237.5,-1237.5,-1237.5,-1237.5,-1237.5
2025-01-09 17:00:00,1309.1,1309.1,1309.1,1309.1,1309.1,1309.1
2025-01-09 18:00:00,1347.5,1347.5,1347.5,1347.5,1347.5,1347.5
2025-01-09 19:00:00,1254.4,1254.4,1254.4,1254.4,1254.4,1254.4
2025-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09 23:00:00,-881.9,-881.9,-881.9,-881.9,-881.9,-881.9
2025-01-10 00:00:00,-847.9000000000001,-847.9000000000001,-847.9000000000001,-847.9000000000001,-847.9000000000001,-847.9000000000001
2025-01-10 01:00:00,-802.3000000000001,-802.3000000000001,-802.3000000000001,-802.3000000000001,-802.3000000000001,-802.3000000000001
2025-01-10 02:00:00,-712.9000000000001,-712.9000000000001,-712.9000000000001,-712.9000000000001,-712.9000000000001,-712.9000000000001
2025-01-10 03:00:00,-690.5,-690.5,-690.5,-690.5,-690.5,-690.5
2025-01-10 04:00:00,-698.9,-698.9,-698.9,-698.9,-698.9,-698.9
2025-01-10 05:00:00,-839.0,-839.0,-839.0,-839.0,-839.0,-839.0
2025-01-10 06:00:00,-990.9000000000001,-990.9000000000001,-990.9000000000001,-990.9000000000001,-990.9000000000001,-990.9000000000001
2025-01-10 07:00:00,1239.2,1239.2,1239.2,1239.2,1239.2,1239.2
2025-01-10 08:00:00,1394.7,1394.7,1394.7,1394.7,1394.7,1394.7
2025-01-10 09:00:00,1369.1999999999998,1369.1999999999998,1369.1999999999998,1369.1999999999998,1369.1999999999998,1369.1999999999998
2025-01-10 10:00:00,1235.6999999999998,1235.6999999999998,1235.6999999999998,1235.6999999999998,1235.6999999999998,1235.6999999999998
2025-01-10 11:00:00,-1135.9,-1135.9,-1135.9,-1135.9,-1135.9,-1135.9
2025-01-10 12:00:00,-1074.3000000000002,-1074.3000000000002,-1074.3000000000002,-1074.3000000000002,-1074.3000000000002,-1074.3000000000002
2025-01-10 13:00:00,-1050.1000000000001,-1050.1000000000001,-1050.1000000000001,-1050.1000000000001,-1050.1000000000001,-1050.1000000000001
2025-01-10 14:00:00,-1100.1000000000001,-1100.1000000000001,-1100.1000000000001,-1100.1000000000001,-1100.1000000000001,-1100.1000000000001
2025-01-10 15:00:00,1286.9,1286.9,1286.9,1286.9,1286.9,1286.9
2025-01-10 16:00:00,1348.7,1348.7,1348.7,1348.7,1348.7,1348.7
2025-01-10 17:00:00,1425.6,1425.6,1425.6,1425.6,1425.6,1425.6
2025-01-10 18:00:00,1441.2,1441.2,1441.2,1441.2,1441.2,1441.2
2025-01-10 19:00:00,1410.5,1410.5,1410.5,1410.5,1410.5,1410.5
2025-01-10 20:00:00,1348.1999999999998,1348.1999999999998,1348.1999999999998,1348.1999999999998,1348.1999999999998,1348.1999999999998
2025-01-10 21:00:00,1225.1000000000001,1225.1000000000001,1225.1000000000001,1225.1000000000001,1225.1000000000001,1225.1000000000001
2025-01-10 22:00:00,1197.7,1197.7,1197.7,1197.7,1197.7,1197.7
2025-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11 01:00:00,-989.9,-989.9,-989.9,-989.9,-989.9,-989.9
2025-01-11 02:00:00,-957.0999999999999,-957.0999999999999,-957.0999999999999,-957.0999999999999,-957.0999999999999,-957.0999999999999
2025-01-11 03:00:00,-894.5,-894.5,-894.5,-894.5,-894.5,-894.5
2025-01-11 04:00:00,-883.5,-883.5,-883.5,-883.5,-883.5,-883.5
2025-01-11 05:00:00,-884.0,-884.0,-884.0,-884.0,-884.0,-884.0
2025-01-11 06:00:00,-881.3,-881.3,-881.3,-881.3,-881.3,-881.3
2025-01-11 07:00:00,-946.8000000000001,-946.8000000000001,-946.8000000000001,-946.8000000000001,-946.8000000000001,-946.8000000000001
2025-01-11 08:00:00,1076.5,1076.5,1076.5,1076.5,1076.5,1076.5
2025-01-11 09:00:00,1031.4,1031.4,1031.4,1031.4,1031.4,1031.4
2025-01-11 10:00:00,1011.3,1011.3,1011.3,1011.3,1011.3,1011.3
2025-01-11 11:00:00,-995.6,-995.6,-995.6,-995.6,-995.6,-995.6
2025-01-11 12:00:00,-967.4,-967.4,-967.4,-967.4,-967.4,-967.4
2025-01-11 13:00:00,-931.5,-931.5,-931.5,-931.5,-931.5,-931.5
2025-01-11 14:00:00,-949.0,-949.0,-949.0,-949.0,-949.0,-949.0
2025-01-11 15:00:00,1048.9,1048.9,1048.9,1048.9,1048.9,1048.9
2025-01-11 16:00:00,1121.2,1121.2,1121.2,1121.2,1121.2,1121.2
2025-01-11 17:00:00,1198.0,1198.0,1198.0,1198.0,1198.0,1198.0
2025-01-11 18:00:00,1223.4,1223.4,1223.4,1223.4,1223.4,1223.4
2025-01-11 19:00:00,1148.5,1148.5,1148.5,1148.5,1148.5,1148.5
2025-01-11 20:00:00,1111.9,1111.9,1111.9,1111.9,1111.9,1111.9
2025-01-11 21:00:00,1048.0,1048.0,1048.0,1048.0,1048.0,1048.0
2025-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11 23:00:00,1056.9,1056.9,1056.9,1056.9,1056.9,1056.9
2025-01-12 00:00:00,-835.8,-835.8,-835.8,-835.8,-835.8,-835.8
2025-01-12 01:00:00,-837.9000000000001,-837.9000000000001,-837.9000000000001,-837.9000000000001,-837.9000000000001,-837.9000000000001
2025-01-12 02:00:00,-867.5,-867.5,-867.5,-867.5,-867.5,-867.5
2025-01-12 03:00:00,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0
2025-01-12 04:00:00,-850.0,-850.0,-850.0,-850.0,-850.0,-850.0
2025-01-12 05:00:00,-837.5,-837.5,-837.5,-837.5,-837.5,-837.5
2025-01-12 06:00:00,-859.0,-859.0,-859.0,-859.0,-859.0,-859.0
2025-01-12 07:00:00,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5
2025-01-12 08:00:00,1146.7,1146.7,1146.7,1146.7,1146.7,1146.7
2025-01-12 09:00:00,1200.6999999999998,1200.6999999999998,1200.6999999999998,1200.6999999999998,1200.6999999999998,1200.6999999999998
2025-01-12 10:00:00,1177.7,1177.7,1177.7,1177.7,1177.7,1177.7
2025-01-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 12:00:00,-1029.8999999999999,-1029.8999999999999,-1029.8999999999999,-1029.8999999999999,-1029.8999999999999,-1029.8999999999999
2025-01-12 13:00:00,-996.1,-996.1,-996.1,-996.1,-996.1,-996.1
2025-01-12 14:00:00,-1047.3999999999999,-1047.3999999999999,-1047.3999999999999,-1047.3999999999999,-1047.3999999999999,-1047.3999999999999
2025-01-12 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-12 16:00:00,1329.1999999999998,1329.1999999999998,1329.1999999999998,1329.1999999999998,1329.1999999999998,1329.1999999999998
2025-01-12 17:00:00,1410.0,1410.0,1410.0,1410.0,1410.0,1410.0
2025-01-12 18:00:00,1466.6,1466.6,1466.6,1466.6,1466.6,1466.6
2025-01-12 19:00:00,1436.6,1436.6,1436.6,1436.6,1436.6,1436.6
2025-01-12 20:00:00,1348.6000000000001,1348.6000000000001,1348.6000000000001,1348.6000000000001,1348.6000000000001,1348.6000000000001
2025-01-12 21:00:00,1274.8999999999999,1274.8999999999999,1274.8999999999999,1274.8999999999999,1274.8999999999999,1274.8999999999999
2025-01-12 22:00:00,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
2025-01-12 23:00:00,-1149.0,-1149.0,-1149.0,-1149.0,-1149.0,-1149.0
2025-01-13 00:00:00,-1123.9,-1123.9,-1123.9,-1123.9,-1123.9,-1123.9
2025-01-13 01:00:00,-1050.6999999999998,-1050.6999999999998,-1050.6999999999998,-1050.6999999999998,-1050.6999999999998,-1050.6999999999998
2025-01-13 02:00:00,-1044.6,-1044.6,-1044.6,-1044.6,-1044.6,-1044.6
2025-01-13 03:00:00,-1003.7,-1003.7,-1003.7,-1003.7,-1003.7,-1003.7
2025-01-13 04:00:00,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
2025-01-13 05:00:00,-1101.1,-1101.1,-1101.1,-1101.1,-1101.1,-1101.1
2025-01-13 06:00:00,1402.8,1402.8,1402.8,1402.8,1402.8,1402.8
2025-01-13 07:00:00,1819.1999999999998,1819.1999999999998,1819.1999999999998,1819.1999999999998,1819.1999999999998,1819.1999999999998
2025-01-13 08:00:00,2230.9,2230.9,2230.9,2230.9,2230.9,2230.9
2025-01-13 09:00:00,1740.9,1740.9,1740.9,1740.9,1740.9,1740.9
2025-01-13 10:00:00,1416.9,1416.9,1416.9,1416.9,1416.9,1416.9
2025-01-13 11:00:00,-1157.3,-1157.3,-1157.3,-1157.3,-1157.3,-1157.3
2025-01-13 12:00:00,-1041.0,-1041.0,-1041.0,-1041.0,-1041.0,-1041.0
